Date,RSI,K(14),R(14),MACD,Signal,PROC,OBV,Increase
2014-01-23,86.96368151875305,49.555519846912105,-50.44448015308789,0.3281839376961244,0.1323679937947092,0.028183286252202556,11577842.0,-1
2014-01-24,85.76183675630048,49.12626127896539,-50.87373872103461,0.37751479166767865,0.1813973533693031,0.02849277562059157,8725514.0,-1
2014-01-27,86.72004779730841,48.739928567813294,-51.260071432186706,0.40992242525946665,0.22710236774733583,0.027723096651847325,6057752.0,-1
2014-01-28,90.40698688787892,49.55013435591875,-50.44986564408125,0.43470949270493975,0.2686237927388566,0.028728199456599633,8070253.0,-1
2014-01-29,94.60791681001871,47.14412514724683,-52.85587485275316,0.4496657684908314,0.3048321878892516,0.02734529347210112,12252596.0,-1
2014-01-30,95.14414845630617,42.43915920002955,-57.56084079997045,0.4535292834351736,0.334571606998436,0.021961335824800893,10389651.0,-1
2014-01-31,91.44742488742794,40.99287774141573,-59.00712225858427,0.4449670236472656,0.35665069032820196,0.014253569562309026,8313465.0,-1
2014-02-03,83.59657650359681,37.19116125733194,-62.80883874266806,0.41631028318757046,0.36858260890007566,0.005498838322737751,6315643.0,1
2014-02-04,74.87485825602874,45.30727505134896,-54.69272494865104,0.3702247592480177,0.36891103896966404,-0.0022008915648618443,3994618.0,1
2014-02-05,66.6531089398248,43.155176101750456,-56.84482389824955,0.31818340587145144,0.3587655123500215,-0.008575732932994002,1989990.0,-1
2014-02-06,58.2671355432006,42.723166589559575,-57.27683341044042,0.2714325149098755,0.3412989128619924,-0.010973228360639539,-1403941.0,-1
2014-02-07,49.696120190835146,43.30521848271637,-56.69478151728363,0.23487959042968498,0.3200150483755309,-0.009979016523473095,510098.0,-1
2014-02-10,41.610451213435674,44.9939105710856,-55.00608942891439,0.20800172868901257,0.29761238443822724,-0.008786018124531126,1701661.0,-1
2014-02-11,38.10705600931341,51.05203455741143,-48.94796544258857,0.20072251044003053,0.2782344096385879,-0.00651396312386772,4130488.0,-1
2014-02-12,33.48017689708372,54.010401401921435,-45.98959859807856,0.19616765475312548,0.2618210586614954,-0.005961109061737425,10161491.0,-1
2014-02-13,32.73724229292051,53.1148212764031,-46.8851787235969,0.18605622008220735,0.2466680909456378,-0.0062600456641433745,5646940.0,-1
2014-02-14,36.12804959813943,53.95717432689734,-46.04282567310266,0.18006514852420707,0.23334750246135166,-0.004300799678381492,7740855.0,-1
2014-02-17,40.91838745151679,56.473520106531495,-43.526479893468505,0.18542161300717908,0.22376232457051717,0.0011456344258205973,10054121.0,-1
2014-02-18,42.52925111628292,57.19975963308161,-42.80024036691838,0.19099805061846098,0.21720946978010594,0.005381827130467093,12982368.0,-1
2014-02-19,48.419850371506705,59.281968702562914,-40.718031297437086,0.2032048092862908,0.2144085376813429,0.009511624545624566,15378086.0,-1
2014-02-20,53.44931719437818,60.38673368193868,-39.61326631806132,0.2157661446654373,0.2146800590781618,0.010969069342619733,17669703.0,-1
2014-02-21,65.802789504409,62.3700270144086,-37.6299729855914,0.2326874095168847,0.2182815291659064,0.012169453565401805,20147848.0,-1
2014-02-24,81.27624300443455,63.237191515489286,-36.76280848451071,0.2513492948755811,0.22489508230784133,0.01284436590217638,22195604.0,-1
2014-02-25,92.55487349069915,54.722614072806216,-45.277385927193784,0.2661285917298244,0.23314178419223794,0.01032770199067918,24279196.0,-1
2014-02-26,95.1756009282727,55.30669956392803,-44.69330043607197,0.27686677613330346,0.24188678258045107,0.01008639045772147,25342643.0,-1
2014-02-27,95.28001583734836,56.677416535354666,-43.322583464645334,0.28726829128179077,0.250963084320719,0.011878617391558512,27499525.0,-1
2014-02-28,95.12073971603351,57.06602178022163,-42.93397821977836,0.29360214624331604,0.25949089670523845,0.01138042653837648,28889195.0,-1
2014-03-03,72.50314931867956,53.953492239445325,-46.046507760554675,0.27380487834531664,0.2623536930332541,0.005046950976803787,24602514.0,-1
2014-03-04,62.97221064620166,55.316947822974385,-44.68305217702562,0.24303638607268852,0.25849023164114104,0.0021040170438824074,21954920.0,-1
2014-03-05,57.74309341290586,51.596842818519505,-48.40315718148049,0.20259406080599263,0.2473109974741114,-0.0023264417985052583,19760122.0,-1
2014-03-06,56.87077883869433,52.08935734719512,-47.91064265280488,0.17039579389015103,0.2319279567573193,-0.002983720368862966,23134481.0,-1
2014-03-07,44.28401306669925,53.14121436127158,-46.85878563872842,0.1274027359054486,0.21102291258694517,-0.007726287440333071,19479443.0,-1
2014-03-10,34.38194098412838,63.804279079162406,-36.195720920837594,0.06639736505850635,0.18209780308125742,-0.014055820093931835,15952145.0,1
2014-03-11,23.811738926012836,59.036616925025896,-40.963383074974104,-0.010194755623928131,0.1436392913402203,-0.019850471648844074,13375180.0,1
2014-03-12,17.07106690573022,63.238316519661986,-36.761683480338014,-0.10483520524439882,0.09394439202329648,-0.026740273275472817,9302641.0,1
2014-03-13,10.405431605294808,59.07961773675251,-40.9203822632475,-0.21276227796843727,0.032603058024949734,-0.03419851197376933,6182639.0,1
2014-03-14,5.85587676562146,55.65384944643337,-44.34615055356663,-0.32716461130014807,-0.03935047584006983,-0.04047934591812177,3088421.0,1
2014-03-17,4.191280829988742,51.94500439993455,-48.05499560006545,-0.43629587030349626,-0.11873955473275513,-0.04098139795755419,585726.0,1
2014-03-18,3.1560607233272435,49.45090684686952,-50.54909315313048,-0.5324458515902535,-0.20148081410425484,-0.04172838604356888,-2806051.0,-1
2014-03-19,1.1301610030063074,45.1387194998354,-54.8612805001646,-0.6287161276036102,-0.2869278768041259,-0.04436380718254129,-6393870.0,1
