Date,RSI,K(14),R(14),MACD,Signal,PROC,OBV,Increase
2014-01-23,91.689278192483,51.8203226225496,-48.17967737745041,0.1219145874375549,0.06989892449305249,0.02705977495283597,1025233.0,-1
2014-01-24,88.44130778085307,50.88829835979888,-49.111701640201126,0.13151897737691698,0.08222293506982539,0.02505222058896202,947106.0,-1
2014-01-27,75.7952866917025,62.69964080688793,-37.30035919311207,0.12730887539799696,0.0912401231354597,0.015252404536371453,660132.0,-1
2014-01-28,78.81861543362733,62.59634777101826,-37.40365222898174,0.12232764087908166,0.0974576266841841,0.012977530424581083,584500.0,-1
2014-01-29,73.06083435408179,61.00338162680937,-38.99661837319062,0.11345447193817293,0.10065699573498188,0.008054396648636861,494972.0,-1
2014-01-30,68.30139111260047,59.5697120970214,-40.4302879029786,0.10199082987452712,0.10092376256289094,0.005328095577818278,481824.0,-1
2014-01-31,59.37551596023042,57.112732694632015,-42.88726730536798,0.08633077228828867,0.09800516450797049,-0.00047288422416801143,460236.0,-1
2014-02-03,50.24550861073937,53.73478796085408,-46.26521203914592,0.06549368326513871,0.09150286825940414,-0.010643908623343239,449001.0,-1
2014-02-04,40.91539161020164,49.86130679214858,-50.13869320785142,0.03972542243042554,0.08114737909360842,-0.021582192187416634,359630.0,1
2014-02-05,35.67284779997222,46.20850755865252,-53.791492441347486,0.01088282694962217,0.06709446866481117,-0.029276133406607945,327289.0,-1
2014-02-06,28.942411986463057,42.25430996790892,-57.745690032091076,-0.02071642872103041,0.04953228918764285,-0.03620087351815368,289501.0,1
2014-02-07,18.804703489235195,39.02887127653836,-60.97112872346163,-0.05247918365612492,0.0291299946188893,-0.039914621086762414,206497.0,1
2014-02-10,8.030400966763025,35.79265823133166,-64.20734176866834,-0.08403230457236432,0.006497534780638577,-0.03829087959955389,138328.0,1
2014-02-11,2.859355953598538,35.30168640546701,-64.69831359453299,-0.11021891174478782,-0.016845754524446702,-0.039685616920824014,93490.0,-1
2014-02-12,0.0,34.48338034218384,-65.51661965781615,-0.13128602835433156,-0.03973380929042367,-0.038651271857135794,63704.0,1
2014-02-13,0.0,40.87378577163885,-59.12621422836115,-0.15054075418741064,-0.06189519826982107,-0.03938402940836604,-21686.0,1
2014-02-14,0.0,43.13066812459304,-56.86933187540695,-0.16698317937157015,-0.08291279449017089,-0.03796136007458174,-78250.0,1
2014-02-17,0.0,40.92289599410543,-59.077104005894576,-0.181101779097677,-0.10255059141167211,-0.0352925409459184,-100825.0,1
2014-02-18,0.0,53.92619199746085,-46.07380800253915,-0.19666684061933637,-0.12137384125320497,-0.03411598571556354,-163787.0,1
2014-02-19,0.0,58.540262447238156,-41.45973755276184,-0.21178269310992448,-0.1394556116245489,-0.03232512910482788,-283827.0,1
2014-02-20,0.0,54.68624099539174,-45.313759004608265,-0.22698068950095873,-0.15696062719983087,-0.030482667178199,-831224.0,1
2014-02-21,0.0,52.71762653113937,-47.282373468860634,-0.23924783318724607,-0.1734180683973139,-0.027810163569529724,-1168717.0,1
2014-02-24,1.0615316251489162,53.19587569419759,-46.80412430580241,-0.24541654486294817,-0.1878177636904408,-0.02268275555783176,-279033.0,1
2014-02-25,1.6569016196281297,53.376310993582756,-46.62368900641725,-0.24718274183176803,-0.19969075931870625,-0.02094115023199125,-210742.0,1
2014-02-26,3.8308007943766427,54.03868065776355,-45.96131934223645,-0.24475820435280582,-0.20870424832552617,-0.01911687181836637,-163062.0,1
2014-02-27,12.148972835600347,56.63482658904425,-43.36517341095574,-0.2361835465396105,-0.21420010796834305,-0.013781467278859684,-55731.0,1
2014-02-28,22.344670334300943,59.4713561528473,-40.52864384715271,-0.22252833712122566,-0.2158657537989196,-0.008949416590191744,-33008.0,1
2014-03-03,22.287004169462662,62.45856382044616,-37.54143617955385,-0.21183406575253727,-0.21505941618964314,-0.008569390695467792,-76233.0,1
2014-03-04,26.30792319483963,63.780263331254304,-36.21973666874569,-0.19921139276891964,-0.21188981150549846,-0.002993896930256416,-50746.0,1
2014-03-05,28.606979583499182,63.34820085985912,-36.65179914014088,-0.1876498139113174,-0.20704181198666224,5.711661092178772e-05,-76446.0,1
2014-03-06,32.552331390278994,64.04040965290905,-35.95959034709096,-0.1754947670629079,-0.20073240300191136,0.004587048729555973,407818.0,1
2014-03-07,35.10340368270451,63.85259056142103,-36.14740943857897,-0.16423167935847616,-0.19343225827322436,0.00640878168927577,377437.0,1
2014-03-10,41.396082429161694,63.143026365264824,-36.856973634735176,-0.15451813592098418,-0.18564943380277635,0.00526043532003657,363546.0,1
2014-03-11,42.642012023907,58.96281417191669,-41.0371858280833,-0.14939883683699406,-0.1783993144096199,0.0022104881130296564,254559.0,1
2014-03-12,43.82928116969046,52.65870154270856,-47.34129845729144,-0.1486347204347922,-0.17244639561465436,-0.0017938777180272647,144968.0,1
2014-03-13,42.20343681892027,53.55011551132418,-46.44988448867582,-0.15042235844541807,-0.1680415881808071,-0.007142714202431631,79989.0,1
2014-03-14,37.60447786003496,51.70859972706454,-48.29140027293546,-0.15265830711087247,-0.1649649319668202,-0.011676114520688452,-1023006.0,1
2014-03-17,34.98817023492879,50.32151610059054,-49.67848389940945,-0.15459085067319478,-0.1628901157080951,-0.011279990763538843,-1069313.0,1
2014-03-18,32.086714068821905,49.613680016091756,-50.386319983908244,-0.15532323705381046,-0.1613767399772382,-0.013150072908614065,-1123600.0,1
2014-03-19,28.351194436133426,51.138784257354295,-48.861215742645705,-0.1520154603486148,-0.15950448405151355,-0.011337877158119881,-817549.0,1
