Date,RSI,K(14),R(14),MACD,Signal,PROC,OBV,Increase
2014-01-23,65.13786558087386,46.35269256577855,-53.64730743422146,0.2861977671128102,0.18171151781138775,0.004870534408102908,3062311.0,1
2014-01-24,51.709821360093244,45.50845790158467,-54.49154209841532,0.224065304348386,0.1901822751187874,0.0005970912486540329,305902.0,1
2014-01-27,43.8151761973619,51.27803408832634,-48.72196591167366,0.12057088987566544,0.17625999807016304,-0.004426021987047848,-1882053.0,1
2014-01-28,38.72753565809536,48.08772783064133,-51.91227216935867,0.000623286726721517,0.14113265580147474,-0.007351833716354612,-3940493.0,1
2014-01-29,34.976354892589754,45.403956503250676,-54.596043496749324,-0.12489594662866921,0.08792693531544596,-0.010217653509708269,-6701513.0,1
2014-01-30,31.31701779005074,42.863573250623766,-57.136426749376234,-0.25166509400287396,0.02000852945178197,-0.01285505128181946,-8196506.0,1
2014-01-31,27.181476334167442,40.20223007298956,-59.797769927010435,-0.3793902152102362,-0.05987121948062167,-0.01905689199607525,-10388270.0,-1
2014-02-03,24.289082214833826,38.307929456755204,-61.692070543244796,-0.5245796644981624,-0.15281290848412982,-0.026299412921852026,-12499645.0,-1
2014-02-04,21.34440864912925,39.852051400603386,-60.14794859939661,-0.6797909618601068,-0.2582085191593252,-0.0311977414262942,-14266026.0,-1
2014-02-05,19.835334377897496,37.911069933957606,-62.088930066042394,-0.8194497223038582,-0.3704567597882318,-0.030393279731936156,-16237971.0,-1
2014-02-06,11.481618383633005,36.550910934315105,-63.449089065684895,-0.937611048785044,-0.48388761758759424,-0.02971010443660158,-19020677.0,-1
2014-02-07,3.158749477381704,38.269777484240166,-61.730222515759834,-1.0247587812374093,-0.5920618503175572,-0.02642753481548,-20340001.0,-1
2014-02-10,0.0,60.752058796089635,-39.247941203910365,-1.089027006808152,-0.6914548816156763,-0.02293570101970754,-21442493.0,-1
2014-02-11,0.8157442639790702,61.18626603401525,-38.81373396598475,-1.1235888073447597,-0.777881666761493,-0.019692920640858723,-19955771.0,-1
2014-02-12,0.8688747270456361,73.37699399900679,-26.623006000993225,-1.139961329440979,-0.8502975992973901,-0.017351304931994355,-21196635.0,-1
2014-02-13,0.939942471642226,80.66825383957499,-19.33174616042501,-1.157843754688173,-0.9118068303755468,-0.01643187458235754,-23535193.0,-1
2014-02-14,1.0788473511455408,79.61443947057,-20.38556052943,-1.164618743715124,-0.9623692130434622,-0.014406627998317987,-24602504.0,-1
2014-02-17,1.192754063888387,78.2764097865841,-21.723590213415907,-1.1642213612052785,-1.0027396426758255,-0.011031281372546546,-25580403.0,-1
2014-02-18,1.292094477077896,76.5527063853662,-23.44729361463379,-1.1603901208804075,-1.034269738316742,-0.007971890987700183,-27167091.0,-1
2014-02-19,5.6601355766970585,78.37795025618563,-21.622049743814372,-1.1338428251749804,-1.0541843556883896,-0.005008992055371409,-25419365.0,-1
2014-02-20,7.3549041723625805,78.72202107521196,-21.27797892478804,-1.0981766483657225,-1.0629828142238562,-0.0033620038272788844,-23687638.0,-1
2014-02-21,9.512546570687135,78.51216507734009,-21.487834922659918,-1.0589049690482,-1.062167245188725,-0.0030271179492836614,-25444175.0,-1
2014-02-24,13.164695492370797,70.01593848024237,-29.98406151975764,-1.017871806092245,-1.053308157369429,-0.0025439237238716705,-27458841.0,-1
2014-02-25,16.150755287959612,69.08578919997586,-30.91421080002414,-0.977949101631566,-1.0382363462218565,-0.0031389816195402085,-28994044.0,-1
2014-02-26,26.883087962995745,70.92725150968468,-29.072748490315327,-0.9279524515299045,-1.0161795672834661,-0.0023396977537644527,-27664933.0,-1
2014-02-27,32.46523901666218,72.04887193318875,-27.951128066811254,-0.8735933951150798,-0.9876623328497889,-0.0004666256019563472,-26203178.0,-1
2014-02-28,33.3491301847386,70.73687395469783,-29.26312604530218,-0.8264448193179987,-0.955418830143431,-0.00042017041348885967,-27924408.0,-1
2014-03-03,23.67286180554119,66.86654500750407,-33.13345499249593,-0.8033035788570828,-0.9249957798861614,-0.001718001751121415,-29915578.0,-1
2014-03-04,30.027941558167342,70.01058332406916,-29.98941667593085,-0.7675371573573386,-0.8935040553803969,-0.00020678783162718966,-27690164.0,-1
2014-03-05,41.729428842212585,72.14747836267233,-27.852521637327666,-0.7216658738638557,-0.8591364190770887,-0.0003077158100878067,-26263953.0,-1
2014-03-06,52.19019967090006,68.6888381242822,-31.31116187571779,-0.6619665259131011,-0.8197024404442913,0.0008188986239869827,-25009964.0,-1
2014-03-07,50.62045943180886,64.34051925629498,-35.65948074370502,-0.6186372172103916,-0.7794893957975114,6.480639055022028e-06,-26673639.0,-1
2014-03-10,46.92602031206151,60.48217772024257,-39.51782227975743,-0.5963416711906007,-0.7428598508761293,-0.0013947181071638035,-27707282.0,-1
2014-03-11,34.981902521706346,55.797602615570916,-44.202397384429084,-0.5947845174985389,-0.7132447842006112,-0.002961188590223844,-28702873.0,-1
2014-03-12,30.524642024892728,54.701262300345974,-45.298737699654026,-0.6020817512359429,-0.6910121776076775,-0.004854895626935514,-30103496.0,-1
2014-03-13,26.22574123901518,51.08382974949415,-48.91617025050585,-0.6264540905604008,-0.6781005601982223,-0.0073494671882129246,-30854531.0,-1
2014-03-14,21.41702042585257,58.920933339319646,-41.07906666068036,-0.6790009992771218,-0.6782806480140022,-0.010270200840734585,-32290704.0,-1
2014-03-17,19.673075571738224,55.783920868945266,-44.216079131054734,-0.7350103063612039,-0.6896265796834427,-0.01023695595525143,-33894778.0,-1
