Date,RSI,K(14),R(14),MACD,Signal,PROC,OBV,Increase
2014-01-23,20.027447980783705,56.025524495889535,-43.974475504110465,-0.6520257919175947,-0.5653678521344324,-0.006231987510796918,-14132313.0,-1
2014-01-24,16.506268913029743,55.59154209714167,-44.40845790285833,-0.6513156544752974,-0.5825574126026054,-0.006164452777812985,-16371089.0,-1
2014-01-27,15.462743917347083,54.416790903420754,-45.58320909657925,-0.6771896389704182,-0.601483857876168,-0.005869733891161152,-19087618.0,-1
2014-01-28,15.775800575748548,50.20968033550878,-49.79031966449122,-0.723152441085773,-0.6258175745180891,-0.005094021429109889,-21357262.0,-1
2014-01-29,16.988847558839325,47.96649033289932,-52.033509667100674,-0.7687351726240195,-0.6544010941392752,-0.0061593185486965695,-24300115.0,-1
2014-01-30,15.167144693692777,59.052304393041496,-40.947695606958504,-0.8622079219539671,-0.6959624597022136,-0.010067229560238335,-29704505.0,-1
2014-01-31,15.408994813164583,56.243306756508005,-43.75669324349199,-0.9585241353452432,-0.7484747948308196,-0.011670987406841919,-33439900.0,-1
2014-02-03,15.253742089000752,52.125264198371724,-47.874735801628276,-1.071306394848449,-0.8130411148343455,-0.015364397133040407,-35734690.0,-1
2014-02-04,13.596222223821826,48.33533420679524,-51.66466579320477,-1.191860190752891,-0.8888049300180546,-0.02009710654151047,-37772739.0,-1
2014-02-05,12.739595031357567,45.21728176166059,-54.78271823833941,-1.3092577036237572,-0.9728954847391951,-0.024270699416451692,-40222586.0,-1
2014-02-06,12.522490936957851,43.749945738653246,-56.25005426134676,-1.4035058089061465,-1.0590175495725855,-0.0250298288688848,-44677432.0,-1
2014-02-07,11.19589768997065,42.680376825588866,-57.31962317441113,-1.4738828920576452,-1.1419906180695976,-0.023974573731520083,-46972697.0,-1
2014-02-10,5.923652770943505,42.59642883571292,-57.40357116428708,-1.5132087238383178,-1.2162342392233416,-0.021731134979418382,-48451378.0,-1
2014-02-11,5.864824266045346,48.46603051011563,-51.53396948988437,-1.5031508276535988,-1.273617556909393,-0.017781489731039213,-46289245.0,-1
2014-02-12,10.53794548546351,59.87157061450079,-40.1284293854992,-1.4578596120611849,-1.3104659679397515,-0.015128261437772702,-43979423.0,-1
2014-02-13,15.998695701269696,64.71142403867353,-35.28857596132648,-1.3840767205528834,-1.325188118462378,-0.00897529628503877,-42186525.0,-1
2014-02-14,22.090452068895573,67.28523276836637,-32.714767231633616,-1.2880396370798053,-1.3177584221858634,-0.005080363870060962,-40790631.0,-1
2014-02-17,29.349543510423132,66.29158917938545,-33.708410820614546,-1.1710447235955144,-1.2884156824677937,0.00024748525911297086,-39332013.0,1
2014-02-18,30.065256155315552,65.37672593356285,-34.623274066437155,-1.0745124570322275,-1.2456350373806804,0.002805863989997894,-43151662.0,1
2014-02-19,34.48643749717783,60.79872455606776,-39.20127544393224,-1.0040685942539653,-1.1973217487553374,0.004176306623749134,-47227059.0,1
2014-02-20,38.8551356647784,61.139338769620885,-38.86066123037911,-0.9344966233986156,-1.144756723683993,0.005619981412226247,-44411084.0,1
2014-02-21,48.499628443989295,62.4686128453909,-37.5313871546091,-0.8578712754491562,-1.0873796340370259,0.007341630435729782,-40613904.0,1
2014-02-24,61.56008050343285,60.975046592413115,-39.024953407586885,-0.7684264304027693,-1.0235889933101747,0.008817067117921192,-38229821.0,1
2014-02-25,74.49618685700197,54.10585791989915,-45.89414208010085,-0.6733909854763453,-0.9535493917434089,0.00827203304021754,-35091494.0,1
2014-02-26,82.38347274666282,57.132800636831774,-42.86719936316823,-0.5722670557228469,-0.8772929245392966,0.008168135066192506,-33556804.0,1
2014-02-27,87.63935021976602,58.13835236018318,-41.861647639816816,-0.480208196596152,-0.7978759789506678,0.007060768272531808,-31845740.0,1
2014-02-28,88.21296374320207,58.65266900121505,-41.34733099878494,-0.39938286768972375,-0.718177356698479,0.005682468894265989,-30149105.0,1
2014-03-03,77.3130848235973,54.818695772617055,-45.18130422738295,-0.3555623595759414,-0.6456543572739716,0.0020438544431157033,-33583718.0,1
2014-03-04,75.423540992327,55.35246130460582,-44.64753869539419,-0.31382904745538553,-0.5792892953102544,0.002884567841413479,-31191386.0,1
2014-03-05,70.79772832886627,54.66094635438349,-45.33905364561651,-0.2818943905017477,-0.5198103143485531,0.0038188364381309945,-33615140.0,1
2014-03-06,66.79000361388832,54.663616434781915,-45.336383565218085,-0.2536451355158249,-0.4665772785820075,0.003610395627123827,-31783038.0,1
2014-03-07,53.82456803311776,57.97581622999055,-42.02418377000945,-0.24478285881392026,-0.42221839462839006,0.0016455524509552324,-34609986.0,1
2014-03-10,53.58676456335802,60.00467658438312,-39.99532341561689,-0.2442027743039148,-0.38661527056349504,-0.0003980630536547335,-36361450.0,1
2014-03-11,60.77385530055361,57.86683068113039,-42.13316931886962,-0.23988967865938093,-0.3572701521826723,-0.0014688923842855063,-34005245.0,1
2014-03-12,53.63003095444409,45.02605738855111,-54.97394261144889,-0.24947434130874058,-0.33571099000788596,-0.003920661091048974,-36258764.0,1
2014-03-13,42.43480856017509,46.25232744578092,-53.747672554219086,-0.2780722232834876,-0.3241832366630063,-0.006057007194075657,-37940024.0,1
2014-03-14,28.93590531638354,53.93955094655962,-46.06044905344038,-0.3247294440457722,-0.3242924781395595,-0.0082219796709157,-40789405.0,1
2014-03-17,20.261543329561277,52.448028694628846,-47.55197130537115,-0.36657632189425726,-0.33274924689049906,-0.007169430661098924,-42875989.0,1
