Date,Close
2014-01-23,179.18130493164062
2014-01-24,176.35475158691406
2014-01-27,175.3101043701172
2014-01-28,174.94143676757812
2014-01-29,176.47763061523438
2014-01-30,170.14852905273438
2014-01-31,173.5281524658203
2014-02-03,171.1931610107422
2014-02-04,171.07025146484375
2014-02-05,171.50038146972656
2014-02-06,173.46670532226562
2014-02-07,173.8353729248047
2014-02-10,175.1257781982422
2014-02-11,178.1981964111328
2014-02-12,178.0752716064453
2014-02-13,178.50543212890625
2014-02-14,178.8740997314453
2014-02-17,179.73434448242188
2014-02-18,175.61737060546875
2014-02-19,174.3883819580078
2014-02-20,176.72344970703125
2014-02-21,177.82949829101562
2014-02-24,178.9969940185547
2014-02-25,178.8126678466797
2014-02-26,179.3656768798828
2014-02-27,178.0138702392578
2014-02-28,177.7065887451172
2014-03-03,174.3269805908203
2014-03-04,177.46078491210938
2014-03-05,176.53904724121094
2014-03-06,177.03065490722656
2014-03-07,175.0028839111328
2014-03-10,175.67880249023438
2014-03-11,176.84628295898438
2014-03-12,174.75711059570312
2014-03-13,173.5281524658203
2014-03-14,172.79080200195312
2014-03-17,174.75711059570312
2014-03-18,175.67880249023438
2014-03-19,176.29327392578125
2014-03-20,175.67880249023438
2014-03-21,176.784912109375
2014-03-24,175.74024963378906
2014-03-25,178.8740997314453
2014-03-26,178.13668823242188
2014-03-27,170.4557647705078
2014-03-28,167.75205993652344
2014-03-31,169.59547424316406
2014-04-01,169.77981567382812
2014-04-02,171.6232452392578
2014-04-03,170.6400909423828
2014-04-04,170.5172119140625
2014-04-07,168.67379760742188
2014-04-08,168.8581085205078
2014-04-09,168.79669189453125
2014-04-10,168.1207733154297
2014-04-11,166.2158966064453
2014-04-14,166.58453369140625
2014-04-15,165.41708374023438
2014-04-16,166.7074737548828
2014-04-17,166.64605712890625
2014-04-22,169.59547424316406
2014-04-23,169.10397338867188
2014-04-24,169.47259521484375
2014-04-25,168.67379760742188
2014-04-28,168.67379760742188
2014-04-29,168.67379760742188
2014-04-30,168.54649353027344
2014-05-02,166.8279266357422
2014-05-05,167.84634399414062
2014-05-06,167.59170532226562
2014-05-07,167.0188751220703
2014-05-08,168.2281951904297
2014-05-09,170.51963806152344
2014-05-12,173.06565856933594
2014-05-13,173.4475555419922
2014-05-14,174.52964782714844
2014-05-15,180.89466857910156
2014-05-16,179.43072509765625
2014-05-19,179.43072509765625
2014-05-20,178.3486785888672
2014-05-21,179.49435424804688
2014-05-22,179.68531799316406
2014-05-23,179.49435424804688
2014-05-26,180.32180786132812
2014-05-27,180.0671844482422
2014-05-28,179.8126220703125
2014-05-30,180.0035858154297
2014-06-02,181.91310119628906
