Date,Close
2014-01-23,21.999238967895508
2014-01-24,21.443140029907227
2014-01-27,21.35416603088379
2014-01-28,21.187334060668945
2014-01-29,20.130746841430664
2014-01-30,20.264209747314453
2014-01-31,20.742454528808594
2014-02-03,20.675724029541016
2014-02-04,20.442161560058594
2014-02-05,20.364309310913086
2014-02-06,20.809186935424805
2014-02-07,20.95377540588379
2014-02-10,21.109481811523438
2014-02-11,21.176212310791016
2014-02-12,20.809186935424805
2014-02-13,21.14284896850586
2014-02-14,21.27631378173828
2014-02-17,21.409772872924805
2014-02-18,21.23182487487793
2014-02-19,21.24294090270996
2014-02-20,21.27631378173828
2014-02-21,21.287429809570312
2014-02-24,21.409772872924805
2014-02-25,21.520992279052734
2014-02-26,21.643335342407227
2014-02-27,21.587722778320312
2014-02-28,21.65445899963379
2014-03-03,21.23182487487793
2014-03-04,21.331920623779297
2014-03-05,21.06499481201172
2014-03-06,21.32080078125
2014-03-07,21.098360061645508
2014-03-10,20.942649841308594
2014-03-11,20.85367774963379
2014-03-12,20.542259216308594
2014-03-13,20.386554718017578
2014-03-14,20.308698654174805
2014-03-17,20.642358779907227
2014-03-18,20.653480529785156
2014-03-19,20.564502716064453
2014-03-20,20.431041717529297
2014-03-21,20.55338478088379
2014-03-24,20.408798217773438
2014-03-25,20.575626373291016
2014-03-26,20.620115280151367
2014-03-27,20.842554092407227
2014-03-28,20.987138748168945
2014-03-31,21.187334060668945
2014-04-01,21.220701217651367
2014-04-02,21.409772872924805
2014-04-03,21.14284896850586
2014-04-04,21.153968811035156
2014-04-07,20.798067092895508
2014-04-08,20.675724029541016
2014-04-09,20.464406967163086
2014-04-10,20.330947875976562
2014-04-11,22.801986694335938
2014-04-14,23.464759826660156
2014-04-15,23.056900024414062
2014-04-16,23.00592041015625
2014-04-17,23.133373260498047
2014-04-22,23.515743255615234
2014-04-23,23.324560165405273
2014-04-24,23.604965209960938
2014-04-25,23.655946731567383
2014-04-28,23.55398178100586
2014-04-29,22.891206741333008
2014-04-30,23.209848403930664
2014-05-02,23.00592041015625
2014-05-05,23.00592041015625
2014-05-06,22.661787033081055
2014-05-07,22.43236541748047
2014-05-08,22.90395164489746
2014-05-09,23.04415512084961
2014-05-12,23.15886688232422
2014-05-13,23.19710350036621
2014-05-14,23.388288497924805
2014-05-15,23.70693016052246
2014-05-16,23.949092864990234
2014-05-19,23.987333297729492
2014-05-20,23.898117065429688
2014-05-21,23.898117065429688
2014-05-22,24.03831672668457
2014-05-23,23.987333297729492
2014-05-26,24.063810348510742
2014-05-27,23.987333297729492
2014-05-28,23.66869354248047
2014-05-30,23.732421875
2014-06-02,23.97458839416504
2014-06-03,24.08930206298828
2014-06-04,24.165773391723633
2014-06-05,23.77065658569336
2014-06-09,24.267742156982422
2014-06-10,24.165773391723633
2014-06-11,24.17852210998535
2014-06-12,24.15302848815918
2014-06-13,23.83438491821289
2014-06-16,23.872623443603516
2014-06-17,23.68143653869629
2014-06-18,23.55398178100586
2014-06-19,23.515743255615234
2014-06-23,23.5794734954834
2014-06-24,23.55398178100586
2014-06-25,22.852970123291016
2014-06-26,22.190195083618164
2014-06-27,22.30490493774414
2014-06-30,22.190195083618164
2014-07-01,22.381383895874023
2014-07-02,22.623546600341797
2014-07-03,22.661787033081055
2014-07-04,22.41961669921875
2014-07-07,22.317649841308594
2014-07-08,22.381383895874023
2014-07-09,22.151958465576172
2014-07-10,21.922536849975586
2014-07-11,22.075485229492188
2014-07-14,22.253925323486328
2014-07-15,21.897048950195312
2014-07-16,22.088232040405273
2014-07-17,21.88429832458496
2014-07-18,22.725515365600586
2014-07-21,22.90395164489746
2014-07-22,22.674530029296875
2014-07-23,22.712770462036133
2014-07-24,22.483346939086914
2014-07-25,22.30490493774414
2014-07-28,22.35588836669922
2014-07-29,22.215686798095703
2014-07-30,22.04999542236328
2014-07-31,21.731351852416992
2014-08-01,21.425453186035156
2014-08-04,21.247013092041016
2014-08-05,21.23427391052246
2014-08-06,21.145051956176758
2014-08-07,21.196033477783203
2014-08-08,20.99210548400879
2014-08-11,21.399965286254883
2014-08-12,21.208778381347656
2014-08-13,21.412710189819336
2014-08-14,21.476436614990234
2014-08-15,21.37447166442871
2014-08-18,21.540164947509766
2014-08-19,21.705862045288086
2014-08-20,21.6293888092041
2014-08-21,21.578405380249023
2014-08-22,21.540164947509766
2014-08-25,21.731351852416992
2014-08-26,21.66762351989746
2014-08-27,21.603897094726562
2014-08-28,21.46369171142578
2014-08-29,21.412710189819336
2014-09-01,21.348981857299805
2014-09-02,21.221527099609375
2014-09-03,21.705862045288086
2014-09-04,21.99901008605957
2014-09-05,21.922536849975586
2014-09-08,21.960773468017578
2014-09-09,21.654878616333008
2014-09-10,21.756839752197266
2014-09-11,21.858808517456055
2014-09-12,21.948028564453125
2014-09-15,21.960773468017578
2014-09-16,22.126466751098633
2014-09-17,22.202939987182617
2014-09-18,22.59805679321289
2014-09-19,22.483346939086914
2014-09-22,22.241178512573242
2014-09-23,22.011756896972656
2014-09-24,22.164705276489258
2014-09-25,21.897048950195312
2014-09-26,22.113718032836914
2014-09-29,21.80782699584961
2014-09-30,21.93528175354004
2014-10-01,21.718605041503906
2014-10-02,21.450944900512695
2014-10-03,21.56566047668457
2014-10-06,21.654878616333008
2014-10-07,21.170541763305664
2014-10-08,20.87739372253418
2014-10-09,20.800920486450195
2014-10-10,20.571495056152344
2014-10-13,20.686206817626953
2014-10-14,20.58424186706543
2014-10-15,20.21462059020996
2014-10-16,20.074417114257812
2014-10-17,20.800920486450195
2014-10-20,20.91562843322754
2014-10-21,21.285253524780273
2014-10-22,21.399965286254883
2014-10-23,21.48918342590332
2014-10-24,21.29800033569336
2014-10-27,21.552913665771484
2014-10-28,21.654878616333008
2014-10-29,20.91562843322754
2014-10-30,21.081321716308594
2014-10-31,21.043087005615234
2014-11-03,21.221527099609375
2014-11-04,21.285253524780273
2014-11-05,21.578405380249023
2014-11-06,21.897048950195312
2014-11-07,21.450944900512695
2014-11-10,21.552913665771484
2014-11-11,21.591150283813477
2014-11-12,21.501928329467773
2014-11-13,21.80782699584961
2014-11-14,21.66762351989746
2014-11-17,21.680370330810547
2014-11-18,21.693115234375
2014-11-19,21.680370330810547
2014-11-20,21.603897094726562
2014-11-21,22.164705276489258
2014-11-24,22.17745018005371
2014-11-25,22.41961669921875
2014-11-26,22.241178512573242
2014-11-27,22.483346939086914
2014-11-28,22.41961669921875
2014-12-01,22.35588836669922
2014-12-02,22.17745018005371
2014-12-03,22.43236541748047
2014-12-04,22.2794132232666
2014-12-05,22.547075271606445
2014-12-08,22.457857131958008
2014-12-09,22.241178512573242
2014-12-10,22.04999542236328
2014-12-11,22.04999542236328
2014-12-12,21.80782699584961
2014-12-15,21.552913665771484
2014-12-16,21.29800033569336
2014-12-17,21.09406852722168
2014-12-18,21.36172866821289
2014-12-19,21.654878616333008
2014-12-22,21.718605041503906
2014-12-23,21.66762351989746
2014-12-29,21.680370330810547
2014-12-30,21.527421951293945
2015-01-02,21.438201904296875
2015-01-05,21.29800033569336
2015-01-07,20.78817367553711
2015-01-08,21.56566047668457
2015-01-09,21.476436614990234
2015-01-12,21.66762351989746
2015-01-13,22.037246704101562
2015-01-14,21.83331871032715
2015-01-15,22.164705276489258
2015-01-16,22.5598201751709
2015-01-19,22.381383895874023
2015-01-20,22.547075271606445
2015-01-21,22.661787033081055
2015-01-22,23.18436050415039
2015-01-23,23.06964683532715
2015-01-26,23.35004997253418
2015-01-27,23.120628356933594
2015-01-28,23.299072265625
2015-01-29,23.40103530883789
2015-01-30,25.516807556152344
