Date,RSI,K(14),R(14),MACD,Signal,PROC,OBV,Increase
2014-01-23,88.34894858229131,39.497384078679914,-60.50261592132008,0.3285157979199482,0.27670395446331997,0.006277140898769432,2568307.0,1
2014-01-24,74.04825946056634,49.66255677538821,-50.33744322461179,0.2960233762379687,0.28056783881824976,0.0021394608800726542,1932772.0,1
2014-01-27,61.07360102326212,55.98420822996657,-44.01579177003343,0.24325079752577494,0.2731044305597548,-0.004009595628748111,1600496.0,1
2014-01-28,49.24870456470284,52.59507314005234,-47.40492685994766,0.18222536042439685,0.2549286165326832,-0.00725750904582261,1266983.0,1
2014-01-29,38.474849113530766,50.00987934188513,-49.99012065811487,0.11363965215369376,0.22667082365688535,-0.011784209109448992,728762.0,1
2014-01-30,30.744269601549163,46.59981173560646,-53.400188264393535,0.04120196152884148,0.18957705123127658,-0.01504809843077332,249105.0,1
2014-01-31,18.60238040308593,43.18983697824929,-56.810163021750704,-0.033427689274063255,0.14497610313020862,-0.017905808303066206,-51222.0,1
2014-02-03,12.920336419847317,45.946862994267256,-54.053137005732744,-0.118205063216962,0.0923398698607745,-0.02145814869588616,-542289.0,1
2014-02-04,4.941359512345812,49.69604498433882,-50.30395501566118,-0.20497763270171276,0.03287636934827705,-0.02385864645133149,-967001.0,1
2014-02-05,1.6319314652142651,53.13037664001988,-46.86962335998012,-0.282613712344002,-0.030221646990178763,-0.02520549881141805,-1672497.0,1
2014-02-06,2.8077367957595527,56.95656245490067,-43.04343754509933,-0.33476576203156583,-0.09113046999845617,-0.023675466480245932,-997323.0,1
2014-02-07,6.873779165276318,58.49494605970554,-41.50505394029445,-0.3634222197154884,-0.14558881994186262,-0.01974244628493605,-680158.0,1
2014-02-10,9.700397381362222,60.20092878442277,-39.79907121557723,-0.3759228676580477,-0.19165562948509968,-0.015625990436419667,-432462.0,1
2014-02-11,13.81581203237694,66.19318341871501,-33.806816581284984,-0.3721437732668562,-0.22775325824145098,-0.011971373166306866,-69297.0,1
2014-02-12,15.970512792214578,68.62256134138512,-31.37743865861487,-0.3606424064095961,-0.25433108787508,-0.008753513996871415,279865.0,1
2014-02-13,19.098795629522186,69.28969688700394,-30.710303112996062,-0.3442320445707736,-0.2723112792142187,-0.005843374590363676,608814.0,1
2014-02-14,23.967718772020646,70.2430776121494,-29.756922387850594,-0.3227512322313544,-0.28239926981764585,-0.002718497489901931,791457.0,1
2014-02-17,30.305456752066377,71.92463304191554,-28.07536695808445,-0.29395224104457895,-0.28470986406303245,0.0022571065680305788,1101513.0,1
2014-02-18,35.73176944168773,72.6145201515698,-27.385479848430194,-0.2646374305472108,-0.2806953773598681,0.005853023460558149,1368661.0,1
2014-02-19,42.59932059450258,73.58835259760234,-26.411647402397666,-0.2338525153434574,-0.271326804956586,0.008267807488366334,1640407.0,1
2014-02-20,50.44797588987244,74.34714477321126,-25.65285522678874,-0.20332692953454057,-0.25772682987217693,0.008016352044924504,2587619.0,1
2014-02-21,68.41127272878461,76.6771203156471,-23.322879684352905,-0.16560538350877607,-0.23930254059949677,0.008449864383150086,2865095.0,1
2014-02-24,88.20822888951938,61.28079517263598,-38.71920482736401,-0.11744381155156702,-0.21493079478991084,0.010001234252313767,3329086.0,1
2014-02-25,100.0,53.42059147113307,-46.579408528866935,-0.0610033483104786,-0.18414530549402439,0.011140440161258995,3854323.0,1
2014-02-26,100.0,47.29419293385835,-52.70580706614165,-0.001036642960826839,-0.1475235729873849,0.012666338517575123,4129084.0,1
2014-02-27,100.0,52.364775423783215,-47.63522457621678,0.06066436646601403,-0.1058859850967051,0.014287176886314484,4511703.0,1
2014-02-28,100.0,52.81574273106078,-47.18425726893922,0.11574947236081812,-0.06155889360520047,0.01466695557682014,5029995.0,1
2014-03-03,88.24988544363336,47.72648648655519,-52.27351351344481,0.14223693136081295,-0.02079972861199779,0.011287219471789301,4385159.0,1
2014-03-04,87.52145266149218,47.5692301283701,-52.4307698716299,0.1608939300384975,0.015539003118101271,0.010730788089549692,3955258.0,1
2014-03-05,87.66773962210092,48.16152911528426,-51.83847088471575,0.17847151268036043,0.0481255050305531,0.010722355679511714,4590659.0,1
2014-03-06,88.56381797708818,50.19649925276395,-49.80350074723604,0.2049651219745101,0.07949342841934451,0.012280486046517405,5164102.0,1
2014-03-07,88.87172772541527,49.48389362840962,-50.51610637159038,0.23550657705673927,0.11069605814682346,0.012350039229762319,6025990.0,1
2014-03-10,89.38855664519974,49.16822831374593,-50.83177168625408,0.2670792270578204,0.14197269192902284,0.011416869978546464,6285678.0,1
2014-03-11,89.58090624842946,51.23552388379987,-48.76447611620013,0.29632692444164377,0.17284353843154704,0.010004514919279773,6640921.0,1
2014-03-12,89.3478862691647,51.3500894406316,-48.6499105593684,0.31628352171441065,0.20153153508811977,0.007923458501346289,6969092.0,1
2014-03-13,88.48680310920878,51.453198441780025,-48.546801558219975,0.3286914734725741,0.22696352276501064,0.005894074197884313,7219494.0,1
2014-03-14,83.13174706538351,49.958673439415286,-50.04132656058472,0.3292052920095614,0.24741187661392078,0.004078101384886112,6825352.0,1
2014-03-17,80.69952143703593,50.3596347010926,-49.6403652989074,0.3273215414687769,0.263393809584892,0.006451872085463779,7125386.0,1
2014-03-18,77.95460844113998,50.720499836601974,-49.279500163398026,0.32343428962516896,0.2754019055929474,0.006704492269621906,7840711.0,1
2014-03-19,78.176574914679,55.013527928776604,-44.986472071223396,0.33239172590404564,0.2867998696551671,0.008231243845498018,8396163.0,1
