Date,RSI,K(14),R(14),MACD,Signal,PROC,OBV,Increase
2014-01-23,13.09107761012281,59.54705112573724,-40.45294887426276,-0.021893738088706982,-0.01528191659050292,-0.0029822772623153844,-49449435.0,-1
2014-01-24,9.103614726052683,69.502244513234,-30.497755486765993,-0.0285382780692629,-0.01793318888625492,-0.005331389754045328,-57089979.0,-1
2014-01-27,6.649581471114743,71.84330661005363,-28.15669338994637,-0.0396850156123385,-0.022283554231471638,-0.00792238156349884,-66419513.0,-1
2014-01-28,4.970023912592268,70.34985713894851,-29.65014286105149,-0.05701239760825061,-0.029229322906827435,-0.012147157487171639,-76634533.0,-1
2014-01-29,3.945374890258762,65.88429667398573,-34.11570332601428,-0.07770154698664555,-0.03892376772279106,-0.01641398853141083,-88828671.0,-1
2014-01-30,2.9721152605561514,71.460634805669,-28.53936519433101,-0.10523645441926277,-0.05218630506208541,-0.021750962446866133,-113146293.0,1
2014-01-31,2.446101257821823,65.7351511505954,-34.26484884940461,-0.13720561030751455,-0.06919016611117124,-0.026956659056793442,-128077808.0,1
2014-02-03,2.0645892830956143,60.021473011667304,-39.978526988332696,-0.1722606625690304,-0.08980426540274307,-0.03258252112501811,-138509478.0,1
2014-02-04,0.8180336959462267,55.67267235534121,-44.32732764465879,-0.20980455819819355,-0.11380432396183318,-0.03882653216473072,-149111920.0,1
2014-02-05,0.749228395631647,53.08030543017295,-46.91969456982705,-0.24588720513046525,-0.1402209001955596,-0.04346307816687036,-160028231.0,1
2014-02-06,0.6984349621547778,49.47443133348736,-50.52556866651264,-0.2790535865793551,-0.1679874374723187,-0.046143350507065674,-175492037.0,1
2014-02-07,0.6806293762027877,48.14401352456017,-51.85598647543983,-0.30469902196250587,-0.19532975437035616,-0.04524217224302359,-194092734.0,1
2014-02-10,0.21823310146615427,47.389907378538076,-52.610092621461924,-0.32292928220537576,-0.2208496599373601,-0.043039472080260224,-202524068.0,1
2014-02-11,0.0,47.63462872945781,-52.365371270542184,-0.3375174632146205,-0.2441832205928122,-0.0406752926438377,-220397108.0,1
2014-02-12,0.0,49.509300823453245,-50.49069917654675,-0.3497094884461198,-0.26528847416347373,-0.039233125089649025,-231273362.0,1
2014-02-13,0.0,58.17293227510404,-41.82706772489596,-0.3588943741272388,-0.28400965415622675,-0.03508512152829171,-240745392.0,1
2014-02-14,0.0,63.34715860938154,-36.65284139061847,-0.36487820840336127,-0.3001833650056537,-0.030810991055084204,-246468836.0,1
2014-02-17,0.0,66.66926462012144,-33.330735379878554,-0.36720322925636495,-0.31358733785579596,-0.02593749652469931,-252437843.0,1
2014-02-18,0.0,82.35108086154325,-17.64891913845674,-0.36683420551421975,-0.3242367113874807,-0.020869071056749604,-263166524.0,1
2014-02-19,0.0,81.65389501101991,-18.346104988980084,-0.3630613889861678,-0.3320016469072182,-0.016594057123540708,-272272765.0,1
2014-02-20,0.0,80.68548349542732,-19.314516504572673,-0.35693583495898196,-0.3369884845175709,-0.013126272579621814,-280802173.0,1
2014-02-21,0.41973508333620657,80.91236748086295,-19.087632519137046,-0.34784222426472766,-0.3391592324670023,-0.011532642847461182,-268967900.0,1
2014-02-24,5.676875550034538,77.34107040996196,-22.658929590038028,-0.33446749990477187,-0.33822088595455624,-0.009491468557683541,-256983363.0,1
2014-02-25,11.364606107666475,76.12884881281627,-23.871151187183724,-0.3184981957020483,-0.33427634790405464,-0.006523447067222476,-243702948.0,1
2014-02-26,17.561338397834206,70.19655066896031,-29.803449331039687,-0.30122449244272786,-0.32766597681178933,-0.0035032821531035237,-234954105.0,1
2014-02-27,19.03389424166147,68.17918430824334,-31.820815691756664,-0.2847531112116606,-0.3190834036917636,-0.0018553274037236731,-245478964.0,1
2014-02-28,19.20974542553094,66.22468485971578,-33.77531514028422,-0.2699570996451044,-0.30925814288243175,-0.00104965257172211,-253219346.0,1
2014-03-03,17.51353463345754,69.567903865747,-30.432096134252994,-0.2619580643891588,-0.2997981271837772,-0.0036397598312728884,-269717622.0,1
2014-03-04,18.460125793972196,66.4809044869322,-33.519095513067796,-0.2557557357764324,-0.2909896489023083,-0.004205067977367738,-279670823.0,1
2014-03-05,18.959343336418343,63.58764480373962,-36.41235519626038,-0.2508403475667542,-0.28295978863519744,-0.005356478992831324,-289983522.0,1
2014-03-06,19.732134536749385,61.78824798590045,-38.21175201409955,-0.24590850989191892,-0.2755495328865417,-0.00579030073690289,-298907282.0,1
2014-03-07,18.712269231371593,58.483010161377116,-41.516989838622884,-0.2425077798728701,-0.2689411822838074,-0.007647883219347118,-307327695.0,1
2014-03-10,18.299272655208952,55.81483109883359,-44.18516890116641,-0.23971596734775602,-0.26309613929659714,-0.010254548982391726,-314302680.0,1
2014-03-11,16.907505225306892,52.685516740722036,-47.314483259277964,-0.23788865063100317,-0.25805464156347835,-0.012778567057382303,-328061552.0,1
2014-03-12,15.68317038068649,49.217764311811315,-50.782235688188685,-0.23717219872874296,-0.25387815299653127,-0.015190012530565119,-338807829.0,1
2014-03-13,12.772609546384174,52.126082758416324,-47.87391724158367,-0.2400957355711455,-0.25112166951145415,-0.01821571684006701,-350012951.0,1
2014-03-14,6.49202925598243,53.673834302819756,-46.32616569718025,-0.24533261346359225,-0.24996385830188178,-0.020528043878500896,-359506297.0,1
2014-03-17,2.5532256439245486,52.3344687973438,-47.6655312026562,-0.24936913022148133,-0.2498449126858017,-0.018500551056013337,-367848306.0,1
2014-03-18,0.0,54.245712262850724,-45.754287737149276,-0.2513513019542124,-0.25014619053948384,-0.017789293780662744,-376894421.0,1
