Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Increase,Smooth,Delta_Smooth,RSI_gain,RSI_loss,RSI_gain_mean,RSI_loss_mean,RSI,L(14),H(14),K(14),R(14),Smooth12,Smooth26,MACD,Signal,PROC,OBV
2014-01-23 00:00:00+01:00,83.41644925309679,83.85548128249803,82.09934359471254,82.47566223144531,1139201,0.0,0.0,1,82.26025544867169,0.023934086974847446,0.023934086974847446,0.0,0.031005202016717907,0.019511953939164477,61.3755890054368,80.53136983584533,83.85548128249803,52.01045875183584,-47.98954124816416,82.04246430539888,82.0332463464857,0.00921795891318311,-0.029844134325549693,0.0047035756357378675,2773589.0
2014-01-24 00:00:00+01:00,82.53838265594702,83.16557398442632,80.97040433474879,81.15855407714844,1131147,0.0,0.0,1,82.15008531151936,-0.11017013715232338,0.0,0.11017013715232338,0.031005202016717907,0.026037386099040254,54.354479768341086,80.53136983584533,83.85548128249803,48.69618548150786,-51.30381451849214,82.05902138326357,82.04190108463634,0.01712029862723341,-0.020451247734993072,0.0032369686250406367,1642442.0
2014-01-27 00:00:00+01:00,81.09584488909483,81.8484726082379,80.40593056394164,81.28400421142578,1268826,0.0,0.0,1,82.06347720151,-0.08660811000936519,0.0,0.08660811000936519,0.031005202016717907,0.025190140852778597,55.173970712700985,80.40593056394164,83.85548128249803,48.05108759966361,-51.94891240033639,82.05970689376302,82.04349931551587,0.01620757824714758,-0.013119482538564943,0.002454392892671056,373616.0
2014-01-28 00:00:00+01:00,81.40945456397962,81.91120965305426,80.84497649995228,81.47216796875,1202174,0.0,0.0,1,82.004346278234,-0.05913092327600111,0.0,0.05913092327600111,0.031005202016717907,0.02397961118513235,56.388664817132764,80.40593056394164,83.85548128249803,46.33692456510046,-53.66307543489953,82.05118987598932,82.04059909053203,0.010590785457296192,-0.008377428939392716,0.002056392970355359,-828558.0
2014-01-29 00:00:00+01:00,82.16207449227791,82.35023382881559,80.65681894033928,81.4094467163086,1462412,0.0,0.0,1,81.94485632204146,-0.05948995619253594,0.0,0.05948995619253594,0.031005202016717907,0.026026142610645713,54.36519552414975,80.40593056394164,83.85548128249803,44.61235342392206,-55.38764657607794,82.03483086768965,82.03350703360681,0.0013238340828394257,-0.006437176334946288,0.0010840903145574083,-2290970.0
2014-01-30 00:00:00+01:00,81.03311897782842,81.97390598508692,80.59408695514387,81.53487396240234,910782,0.0,0.0,1,81.90385808607755,-0.04099823596391161,0.0,0.04099823596391161,0.030299733375709285,0.0289545880366394,51.13506096011889,80.40593056394164,83.85548128249803,43.423843982870295,-56.576156017129705,82.0146812089801,82.02390340786391,-0.009222198883819033,-0.0069941808447208376,0.000515894549900891,-3201752.0
2014-01-31 00:00:00+01:00,81.66031054156493,81.66031054156493,80.46865082381801,81.03311920166016,1242486,0.0,0.0,1,81.81678419763581,-0.08707388844173636,0.0,0.08707388844173636,0.030299733375709285,0.03356902854362127,47.44061488772769,80.40593056394164,83.85548128249803,40.89963443948443,-59.10036556051558,81.98423551492714,82.00856124414332,-0.024325729216187142,-0.010460490519014098,-0.0010674561610460771,-4444238.0
2014-02-03 00:00:00+01:00,80.97040603180034,81.7230337277137,79.9041778799845,79.9668960571289,1518945,0.0,0.0,1,81.63179538358511,-0.18498881405069767,0.0,0.18498881405069767,0.030299733375709285,0.044890004649040804,40.2976977599464,79.9041778799845,83.85548128249803,43.7227245698629,-56.27727543013711,81.93001395625913,81.98065266187974,-0.05063870562061368,-0.018496133539334013,-0.004478031825084439,-5963183.0
2014-02-04 00:00:00+01:00,79.65330038631664,80.28049172794118,79.40242289264879,79.9668960571289,933175,0.0,0.0,1,81.4653054509395,-0.16648993264561796,0.0,0.16648993264561796,0.028867039296228216,0.05678214269515637,33.70381202138269,79.40242289264879,83.85548128249803,46.32507318999126,-53.67492681000874,81.85852034005612,81.94247879440269,-0.0839584543465719,-0.03158859770078159,-0.0075408160848080465,-6896358.0
2014-02-05 00:00:00+01:00,80.09233388883271,80.9704075254126,79.71602003393438,80.40592956542969,1076671,0.0,0.0,1,81.35936786238851,-0.10593758855098656,0.0,0.10593758855098656,0.028473523525365505,0.06434911330594113,30.675193570629247,79.40242289264879,83.85548128249803,43.946088248036055,-56.053911751963945,81.78172765118417,81.89928539203126,-0.11755774084709003,-0.04878242633004328,-0.01066382207748882,-7973029.0
2014-02-06 00:00:00+01:00,80.53138076555342,81.66032732342578,80.53138076555342,81.47216796875,1934035,0.0,0.0,1,81.37064787302467,0.011280010636156135,0.011280010636156135,0.0,0.026237293179344232,0.06434911330594113,28.963830443595484,79.40242289264879,83.85548128249803,44.1993975390588,-55.80060246094119,81.7184846083904,81.86012705729004,-0.1416424488996455,-0.06735443084396373,-0.010814549150070562,-6038994.0
2014-02-07 00:00:00+01:00,80.40593603122502,80.59409536635005,77.26997901307911,79.46514892578125,5284758,0.0,0.0,1,81.18009797830032,-0.19054989472434158,0.0,0.19054989472434158,0.019467570804288976,0.07795982007196553,19.981619777763868,77.26997901307911,83.85548128249803,59.374650637941805,-40.625349362058195,81.63565589606885,81.80975453292044,-0.174098636851582,-0.08870327204548739,-0.011807502445563778,-11323752.0
2014-02-10 00:00:00+01:00,80.02961547724189,81.59759864074634,79.59058344532203,80.90768432617188,2597833,0.0,0.0,1,81.15285661308748,-0.027241365212844926,0.0,0.027241365212844926,0.013374820666739546,0.07990563187288302,14.338288786772722,77.26997901307911,83.85548128249803,58.96099403137824,-41.03900596862176,81.5613790833025,81.76109542774763,-0.19971634444513597,-0.11090588652541711,-0.011096539160611657,-13921585.0
2014-02-11 00:00:00+01:00,81.09585882958076,82.03664603277733,81.03313585462806,81.47216796875,1533176,0.0,0.0,1,81.18478774865373,0.03193113556625349,0.03193113556625349,0.0,0.00479608808408979,0.07990563187288302,5.662326675923623,77.26997901307911,83.85548128249803,59.44586419404651,-40.5541358059535,81.503441954895,81.71840597003698,-0.21496401514198737,-0.13171751224873118,-0.009994086493898364,-12388409.0
2014-02-12 00:00:00+01:00,81.5976013593104,82.09934680097503,81.5348783940119,81.72303771972656,1166961,0.0,0.0,1,81.23861274576102,0.05382499710728439,0.05382499710728439,0.0,0.006931153093549572,0.07990563187288302,7.981816802900838,77.26997901307911,83.16557398442632,67.31523708751371,-32.6847629124863,81.4626989996436,81.68286573120172,-0.22016673155810906,-0.14940735611060676,-0.008618522357338954,-11221448.0
2014-02-13 00:00:00+01:00,81.72304236500531,82.03663806896144,81.284010293503,81.97391510009766,1078369,0.0,0.0,1,81.31214298119468,0.07353023543366533,0.07353023543366533,0.0,0.01218331276738281,0.07203633636200278,14.466116747489338,77.26997901307911,82.35023382881559,79.56616576780084,-20.433834232199153,81.43953653526685,81.65540478675675,-0.2158682514898942,-0.16269953518646427,-0.007224508328545375,-10143079.0
2014-02-14 00:00:00+01:00,82.16208613574649,82.78927763296593,82.03664975033917,82.6638412475586,1347325,0.0,0.0,1,81.44731280783108,0.13516982663639965,0.13516982663639965,0.0,0.0218383003842685,0.06585004278990526,24.904450915318904,77.26997901307911,82.78927763296593,75.68595364092894,-24.31404635907106,81.44073288489211,81.63999056609559,-0.19925768120347698,-0.17001116438986683,-0.004515838570631648,-8795754.0
