Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Increase,Smooth,Delta_Smooth,RSI_gain,RSI_loss,RSI_gain_mean,RSI_loss_mean,RSI,L(14),H(14),K(14),R(14),Smooth12,Smooth26,MACD,Signal,PROC,OBV
2014-01-23 00:00:00+01:00,182.4995045079883,182.4995045079883,178.87409722614132,179.18133544921875,1922514,0.0,0.0,-1,179.90923436241226,-0.08087765702148886,0.0,0.08087765702148886,0.05301589915911466,0.21170122023122978,20.027378388376505,173.71247548889573,184.77307025975088,56.02554837145913,-43.97445162854087,180.15033637266754,180.80236362592035,-0.6520272532528111,-0.565368842060486,-0.006232000591627302,-14132313.0
2014-01-24 00:00:00+01:00,179.42710296949858,180.34881753954735,176.35472106933594,176.35472106933594,2238776,0.0,0.0,-1,179.55378303310465,-0.3554513293076127,0.0,0.3554513293076127,0.04687129379499514,0.23709060089605924,16.50619138387927,173.71247548889573,184.22002261804838,55.591542654160584,-44.408457345839416,180.05855893581173,180.70987617460068,-0.6513172387889483,-0.5825585214061785,-0.006164489859394102,-16371089.0
2014-01-27 00:00:00+01:00,176.35476777009876,177.15357977474326,173.7125261371954,175.31015014648438,2716529,0.0,0.0,-1,179.12941974444263,-0.4243632886620219,0.0,0.4243632886620219,0.04687129379499514,0.2562537898148593,15.462690595187482,173.71247548889573,183.66698860299653,54.4169683987223,-45.5830316012777,179.91561444483187,180.59280532792232,-0.6771908830904465,-0.6014849937430321,-0.005869725111483448,-19087618.0
2014-01-28 00:00:00+01:00,175.8631820363903,176.53909118542757,173.71251428351084,174.94146728515625,2269644,0.0,0.0,-1,178.710624498514,-0.41879524592863504,0.0,0.41879524592863504,0.04687129379499514,0.2502384179332954,15.77575284306404,173.71247548889573,183.66698860299653,50.20987920080459,-49.7901207991954,179.73023137616758,180.45338452574393,-0.7231531495763477,-0.6258186249096953,-0.005093988049849727,-21357262.0
2014-01-29 00:00:00+01:00,176.1089867033404,178.50544154853327,173.95831873287614,176.47767639160156,2942853,0.0,0.0,-1,178.48732968782275,-0.22329481069124313,0.0,0.22329481069124313,0.04687129379499514,0.22902345321756862,16.988831539029164,173.71247548889573,183.66698860299653,47.96672769623788,-52.03327230376211,179.53901573180684,180.30775083404606,-0.7687351022392193,-0.6544019203756001,-0.006159271479812092,-24300115.0
2014-01-30 00:00:00+01:00,171.4389333770065,172.66788630444023,168.98102752213902,170.14852905273438,5404390,0.0,0.0,-1,177.65344962431394,-0.8338800635088148,0.0,0.8338800635088148,0.04687129379499514,0.2621610379170513,15.167116506977464,168.98102752213902,183.66698860299653,59.05246551060953,-40.94753448939046,179.2489286383464,180.11113592962147,-0.8622072912750696,-0.6959629945554939,-0.010067187211993123,-29704505.0
2014-01-31 00:00:00+01:00,171.1316979682576,174.3269831332304,171.00879517255333,173.5281524658203,3735395,0.0,0.0,-1,177.24091990846458,-0.4125297158493595,0.0,0.4125297158493595,0.04687129379499514,0.25731046490691006,15.408975868578793,168.98102752213902,183.66698860299653,56.24345823094927,-43.75654176905072,178.9400042183646,179.8985273354617,-0.9585231170970872,-0.7484750190638125,-0.011670932464747107,-33439900.0
2014-02-03 00:00:00+01:00,173.5896001989229,175.18724274768056,171.19314575195312,171.19314575195312,2294790,0.0,0.0,-1,176.63614249281343,-0.6047774156511423,0.0,0.6047774156511423,0.04687129379499514,0.2604064970493454,15.253719986140823,168.98102752213902,183.66698860299653,52.125393282245014,-47.87460671775498,178.5855639528952,179.65686919896925,-1.071305246074047,-0.8130410644658594,-0.015364347923151929,-35734690.0
2014-02-04 00:00:00+01:00,170.82444938187103,171.99195086099283,169.77983193867473,171.0702362060547,2038049,0.0,0.0,-1,176.07955186413756,-0.5565906286758775,0.0,0.5565906286758775,0.04687129379499514,0.2978672162258635,13.596187380446466,168.98102752213902,183.66698860299653,48.33544296430928,-51.66455703569072,178.20002363154788,179.39188272972245,-1.1918590981745751,-0.8888046712076026,-0.020097070959017287,-37772739.0
2014-02-05 00:00:00+01:00,171.31602728276317,171.99195513029602,170.82445362219372,171.50038146972656,2449847,0.0,0.0,-1,175.62163482469646,-0.4579170394410994,0.0,0.4579170394410994,0.04687129379499514,0.3210479584554337,12.739559973635622,168.98102752213902,183.66698860299653,45.21738322739514,-54.78261677260486,177.80334843049383,179.11260510712793,-1.3092566766341065,-0.9728950722929035,-0.024270651013682493,-40222586.0
