Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Increase,Smooth,Delta_Smooth,RSI_gain,RSI_loss,RSI_gain_mean,RSI_loss_mean,RSI,L(14),H(14),K(14),R(14),Smooth12,Smooth26,MACD,Signal,PROC,OBV
2014-01-23 00:00:00+01:00,54.49670198295148,54.67215819966768,52.88250264736291,53.30359649658203,15381469,0.0,0.0,1,54.50955141204253,-0.13399499060671616,0.0,0.13399499060671616,0.023073231806121846,0.022156111728585972,51.013855172176115,52.88250264736291,56.14599193788748,49.856108595291026,-50.143891404708974,54.59495764516926,54.56118868831258,0.033768956856675914,0.031317353415640965,0.00044585129172630277,-6285049.0
2014-01-24 00:00:00+01:00,53.19833143153715,53.5492438938705,52.67196273803711,52.67196273803711,9981670,0.0,0.0,1,54.32579254464199,-0.1837588674005417,0.0,0.1837588674005417,0.023073231806121846,0.033527093363502,40.76519302137286,52.67196273803711,56.14599193788748,47.60552406053796,-52.39447593946205,54.55354762970352,54.543751936929574,0.009795692773948872,0.027013021287302548,-0.004934384181957893,-16266719.0
2014-01-27 00:00:00+01:00,53.61941549502443,54.566877898896614,53.33868450567386,53.900146484375,17299226,0.0,0.0,1,54.28322793861529,-0.04256460602670131,0.0,0.04256460602670131,0.023073231806121846,0.03273246905730381,41.34565366823258,52.67196273803711,56.14599193788748,46.380301024746124,-53.61969897525387,54.51195998492072,54.524453862980366,-0.012493878059643748,0.01911164141791329,-0.006173554195222953,-33565945.0
2014-01-28 00:00:00+01:00,54.11069230976682,54.49669810084461,53.65450510790173,54.251060485839844,11707050,0.0,0.0,1,54.28001119333775,-0.003216745277541122,0.0,0.003216745277541122,0.01950651874547051,0.03296223657712817,37.17739943617245,52.67196273803711,56.14599193788748,46.2877069475956,-53.71229305240439,54.47627555544642,54.50634699856239,-0.030071443115971874,0.009275024511136258,-0.0054320574828685434,-45272995.0
2014-01-29 00:00:00+01:00,54.6721595428839,54.88270379541682,53.54924079921148,54.32124710083008,14553314,0.0,0.0,1,54.28413478408699,0.004123590749237849,0.004123590749237849,0.0,0.01859621480493396,0.03296223657712817,36.06821831619991,52.67196273803711,56.14599193788748,46.40640458978628,-53.59359541021372,54.44671543677574,54.48988683452718,-0.0431713977514363,-0.0012142599413782536,-0.006616468763518726,-30719681.0
2014-01-30 00:00:00+01:00,55.163433954993984,57.233820543347065,54.812521518442495,56.21617126464844,22259780,0.0,0.0,1,54.47733843214313,0.19320364805614076,0.19320364805614076,0.0,0.0245445411817207,0.03296223657712817,42.6811275788164,52.67196273803711,57.233820543347065,39.575448669280746,-60.424551330719254,54.45142666683226,54.48895732323947,-0.03753065640720621,-0.008477539234543845,-0.0030011368444953545,-8459901.0
2014-01-31 00:00:00+01:00,57.69000492492705,57.90055453777313,55.865261246757655,56.145992279052734,16177505,0.0,0.0,1,54.64420381683409,0.1668653846909649,0.1668653846909649,0.0,0.034660357482910645,0.03296223657712817,51.255586930216545,52.67196273803711,57.90055453777313,37.72031082817665,-62.27968917182335,54.481084689909466,54.50045706350574,-0.019372373596276304,-0.010656506106890338,-0.0005813704787576352,7717604.0
2014-02-03 00:00:00+01:00,56.56707744206162,57.47945181794094,55.58452165753733,55.689796447753906,13660786,0.0,0.0,1,54.74876307992607,0.1045592630919785,0.1045592630919785,0.0,0.04212887627519483,0.029822494557856367,58.55187439436906,52.67196273803711,57.90055453777313,39.72007036376054,-60.27992963623946,54.522265980681254,54.5188501017591,0.0034158789221550023,-0.00784202910108127,0.0010167408693905952,21378390.0
2014-02-04 00:00:00+01:00,55.26869665218305,55.79506519172765,54.9879656935264,55.44415283203125,9240768,0.0,0.0,1,54.818302055136584,0.06953897521051289,0.06953897521051289,0.0,0.042151475146568425,0.029822494557856367,58.56488855578165,52.67196273803711,57.90055453777313,41.05004558221274,-58.94995441778727,54.56780999213592,54.541031727935206,0.02677826420071483,-0.0009179704407220506,0.0029701875365146873,30619158.0
2014-02-05 00:00:00+01:00,55.44415283203125,55.619609011879454,55.093240472334855,55.44415283203125,8410007,0.0,0.0,1,54.88088713282605,0.06258507768946231,0.06258507768946231,0.0,0.046621837838672874,0.029510222951480154,61.238113555311735,52.67196273803711,57.90055453777313,42.24702327881973,-57.752976721180275,54.61597570608824,54.56620620237156,0.049769503716682095,0.00921952439075878,0.004343435699211683,39029165.0
2014-02-06 00:00:00+01:00,55.90035120627429,56.95308849695931,55.6547135760142,56.70745086669922,15163126,0.0,0.0,1,55.06354350621337,0.18265637338732432,0.18265637338732432,0.0,0.057192557409872995,0.029510222951480154,65.96392546064875,52.67196273803711,57.90055453777313,45.74043757435808,-54.25956242564192,54.68483229072288,54.60304600265614,0.08178628806673771,0.023732877125954566,0.010163211397268014,54192291.0
2014-02-07 00:00:00+01:00,56.74252252477559,56.847797294368306,56.00560984662099,56.25124740600586,11212262,0.0,0.0,1,55.182313896192625,0.11877038997925382,0.11877038997925382,0.0,0.06445019306106252,0.029510222951480154,68.59292007866284,52.67196273803711,57.90055453777313,48.01199355976223,-51.98800644023777,54.76136792233361,54.6459547355107,0.1154131868229129,0.042068939065346235,0.015766384831786672,65404553.0
2014-02-10 00:00:00+01:00,56.32145004983274,56.63726912326576,56.286356661896086,56.49690628051758,5706117,0.0,0.0,1,55.31377313462512,0.13145923843249818,0.13145923843249818,0.0,0.07384013866338382,0.02685374285270622,73.33130628357472,52.67196273803711,57.90055453777313,50.52623149356182,-49.47376850643818,54.84635333960923,54.69542276507473,0.15093057453449887,0.06384126615917676,0.018984596810919137,71110670.0
2014-02-11 00:00:00+01:00,56.74253046666425,57.33908043852198,56.6372556823369,57.128536224365234,6651505,0.0,0.0,1,55.495249443599135,0.18147630897401257,0.18147630897401257,0.0,0.08680273216152758,0.025966800665107165,76.97356722668435,52.67196273803711,57.90055453777313,53.99707633907405,-46.00292366092595,54.94618350945383,54.75466918570617,0.1915143237476613,0.08937587767687367,0.02238831981690053,77762175.0
